Sort Code,person_age,person_income,person_home_ownership,person_emp_length,home_ownership,mortgage_debt,rent,li_debt_consolidation,li_education,li_home_improvement,li_medical,li_personal,li_venture,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
2306,24,31200,OWN,8,1,0,0,0,0,0,0,1,0,B,10000,12.18,0,0.32,0,2
2435,21,32000,OWN,3,1,0,0,0,0,0,0,1,0,E,4500,16,0,0.14,0,4
2537,22,33000,OWN,6,1,0,0,0,0,0,0,1,0,B,12000,9.91,0,0.36,0,2
2555,21,33000,OWN,,1,0,0,0,0,0,0,1,0,A,2500,6.03,0,0.08,0,4
2771,21,34056,OWN,6,1,0,0,0,0,0,0,1,0,B,1500,10.65,0,0.04,0,3
2947,26,35000,OWN,,1,0,0,0,0,0,0,1,0,B,7200,11.11,0,0.21,0,4
3181,24,36000,OWN,5,1,0,0,0,0,0,0,1,0,B,8000,10.65,0,0.22,0,2
3350,26,36000,OWN,,1,0,0,0,0,0,0,1,0,B,15000,10.25,0,0.42,0,2
3780,26,38400,OWN,1,1,0,0,0,0,0,0,1,0,B,15500,11.99,0,0.4,0,3
3814,22,38400,OWN,6,1,0,0,0,0,0,0,1,0,C,10000,14.72,0,0.26,0,3
3934,24,39456,OWN,8,1,0,0,0,0,0,0,1,0,A,1325,6.62,0,0.03,0,2
3948,21,39600,OWN,5,1,0,0,0,0,0,0,1,0,A,3500,6.62,0,0.09,0,3
3969,21,39828,OWN,,1,0,0,0,0,0,0,1,0,B,15000,10.99,0,0.38,0,3
4220,24,40000,OWN,0,1,0,0,0,0,0,0,1,0,A,6900,6.91,0,0.17,0,3
4261,24,40000,OWN,4,1,0,0,0,0,0,0,1,0,C,2000,14.35,0,0.05,0,2
4509,22,41000,OWN,0,1,0,0,0,0,0,0,1,0,A,1000,6.99,0,0.02,0,2
4539,21,41000,OWN,5,1,0,0,0,0,0,0,1,0,A,5000,7.74,0,0.12,0,3
4553,25,41004,OWN,1,1,0,0,0,0,0,0,1,0,B,12000,,0,0.29,0,2
4561,24,41100,OWN,,1,0,0,0,0,0,0,1,0,A,5600,6.03,0,0.14,0,3
4569,21,41200,OWN,3,1,0,0,0,0,0,0,1,0,B,8000,11.48,0,0.19,0,3
4597,22,41604,OWN,1,1,0,0,0,0,0,0,1,0,B,14400,,0,0.35,0,4
4658,22,42000,OWN,6,1,0,0,0,0,0,0,1,0,A,10000,6.03,0,0.24,0,2
4712,23,42000,OWN,0,1,0,0,0,0,0,0,1,0,A,6000,5.42,0,0.14,0,2
4855,23,42000,OWN,7,1,0,0,0,0,0,0,1,0,B,4400,11.89,0,0.1,0,4
4877,23,42000,OWN,1,1,0,0,0,0,0,0,1,0,B,5400,,0,0.13,0,2
5022,22,43000,OWN,7,1,0,0,0,0,0,0,1,0,A,6000,7.74,0,0.14,0,4
5086,22,43200,OWN,6,1,0,0,0,0,0,0,1,0,A,10000,9.63,0,0.23,0,3
5298,22,45000,OWN,4,1,0,0,0,0,0,0,1,0,A,7000,6.62,0,0.16,0,3
5686,25,45996,OWN,9,1,0,0,0,0,0,0,1,0,B,25000,12.18,0,0.54,0,3
5829,25,47000,OWN,9,1,0,0,0,0,0,0,1,0,A,7000,7.51,0,0.15,0,4
5866,24,47000,OWN,1,1,0,0,0,0,0,0,1,0,B,6000,11.11,0,0.13,0,4
6014,25,48000,OWN,0,1,0,0,0,0,0,0,1,0,B,6000,10.65,0,0.13,0,2
6247,24,48000,OWN,8,1,0,0,0,0,0,0,1,0,A,1300,9.07,0,0.03,0,4
6249,22,48000,OWN,4,1,0,0,0,0,0,0,1,0,B,2400,11.46,0,0.05,0,3
6492,23,50000,OWN,4,1,0,0,0,0,0,0,1,0,B,12600,11.71,0,0.25,0,4
6550,26,50000,OWN,10,1,0,0,0,0,0,0,1,0,A,14400,7.49,0,0.29,0,4
6571,26,50000,OWN,10,1,0,0,0,0,0,0,1,0,A,7500,5.99,0,0.15,0,2
6602,22,50000,OWN,4,1,0,0,0,0,0,0,1,0,B,5000,12.62,0,0.1,0,3
6728,23,50000,OWN,3,1,0,0,0,0,0,0,1,0,B,1500,11.49,0,0.03,0,2
6921,23,50052,OWN,8,1,0,0,0,0,0,0,1,0,B,15000,9.63,0,0.3,0,4
6923,24,50112,OWN,,1,0,0,0,0,0,0,1,0,A,1000,5.42,0,0.02,0,2
6973,23,50508,OWN,8,1,0,0,0,0,0,0,1,0,B,7500,10.83,0,0.15,0,4
6975,25,50600,OWN,3,1,0,0,0,0,0,0,1,0,A,3000,7.51,0,0.06,0,2
7000,23,51000,OWN,7,1,0,0,0,0,0,0,1,0,A,6000,5.42,0,0.12,0,4
7195,26,52000,OWN,10,1,0,0,0,0,0,0,1,0,A,10000,8.9,0,0.19,0,3
7296,23,52000,OWN,1,1,0,0,0,0,0,0,1,0,B,10000,11.14,0,0.19,0,2
7297,24,52000,OWN,8,1,0,0,0,0,0,0,1,0,A,5000,7.4,0,0.1,0,2
7456,21,53000,OWN,5,1,0,0,0,0,0,0,1,0,B,14400,11.36,0,0.27,0,3
7462,26,53000,OWN,8,1,0,0,0,0,0,0,1,0,B,16000,10.25,0,0.3,0,2
7548,22,53947,OWN,0,1,0,0,0,0,0,0,1,0,B,6400,9.62,0,0.12,0,4
7573,22,54000,OWN,,1,0,0,0,0,0,0,1,0,B,25000,,0,0.46,0,3
7675,24,54000,OWN,8,1,0,0,0,0,0,0,1,0,B,10000,10.99,0,0.19,0,3
8020,22,55000,OWN,4,1,0,0,0,0,0,0,1,0,A,2000,7.4,0,0.04,0,3
8273,21,57000,OWN,5,1,0,0,0,0,0,0,1,0,B,8000,10.65,0,0.14,0,3
8325,25,57000,OWN,5,1,0,0,0,0,0,0,1,0,C,12000,13.23,0,0.21,0,3
8910,24,60000,OWN,7,1,0,0,0,0,0,0,1,0,B,10000,10.37,0,0.17,0,4
9136,23,60000,OWN,0,1,0,0,0,0,0,0,1,0,B,8000,12.53,0,0.13,0,2
9273,25,60500,OWN,6,1,0,0,0,0,0,0,1,0,B,17000,12.42,0,0.28,0,2
9297,23,61000,OWN,1,1,0,0,0,0,0,0,1,0,B,12000,11.71,0,0.2,0,2
9370,23,61440,OWN,6,1,0,0,0,0,0,0,1,0,B,2500,,0,0.04,0,3
9381,24,61717,OWN,8,1,0,0,0,0,0,0,1,0,A,3200,7.68,0,0.05,0,4
9843,23,65000,OWN,6,1,0,0,0,0,0,0,1,0,B,6000,10.65,0,0.09,0,2
9904,24,65000,OWN,6,1,0,0,0,0,0,0,1,0,D,4400,16.89,0,0.07,0,2
9960,24,65000,OWN,8,1,0,0,0,0,0,0,1,0,A,6000,6.99,0,0.09,0,2
10062,24,65000,OWN,3,1,0,0,0,0,0,0,1,0,B,6000,11.36,0,0.09,0,2
10230,25,66000,OWN,9,1,0,0,0,0,0,0,1,0,A,15000,7.49,0,0.23,0,4
10325,26,66948,OWN,11,1,0,0,0,0,0,0,1,0,B,20000,10.95,0,0.3,0,4
10375,23,67000,OWN,7,1,0,0,0,0,0,0,1,0,C,6400,,0,0.1,0,3
10501,26,68000,OWN,8,1,0,0,0,0,0,0,1,0,B,24250,12.18,0,0.36,0,4
10504,26,68000,OWN,6,1,0,0,0,0,0,0,1,0,C,21000,13.92,0,0.31,0,4
10625,25,69570,OWN,0,1,0,0,0,0,0,0,1,0,A,1500,7.74,0,0.02,0,2
10721,26,70000,OWN,10,1,0,0,0,0,0,0,1,0,B,10000,12.42,0,0.14,0,4
10786,25,70000,OWN,4,1,0,0,0,0,0,0,1,0,A,4000,7.42,0,0.06,0,2
10791,24,70000,OWN,,1,0,0,0,0,0,0,1,0,A,6000,5.42,0,0.09,0,2
10932,24,70000,OWN,8,1,0,0,0,0,0,0,1,0,B,24250,12.18,0,0.35,0,2
11013,24,71000,OWN,4,1,0,0,0,0,0,0,1,0,B,14000,10.99,0,0.2,0,3
11103,23,72000,OWN,,1,0,0,0,0,0,0,1,0,A,15000,6.99,0,0.21,0,2
11205,22,72000,OWN,1,1,0,0,0,0,0,0,1,0,B,15000,10.25,0,0.21,0,3
11334,26,73440,OWN,1,1,0,0,0,0,0,0,1,0,B,35000,9.91,0,0.48,0,2
11478,23,75000,OWN,5,1,0,0,0,0,0,0,1,0,B,21000,12.42,0,0.28,0,2
11518,23,75000,OWN,5,1,0,0,0,0,0,0,1,0,A,5000,8.49,0,0.07,0,4
11593,24,75000,OWN,0,1,0,0,0,0,0,0,1,0,A,6675,6.54,0,0.09,0,3
11675,24,75000,OWN,2,1,0,0,0,0,0,0,1,0,B,8500,11.36,0,0.11,0,4
12002,22,78000,OWN,6,1,0,0,0,0,0,0,1,0,A,4000,7.74,0,0.05,0,4
12201,25,80000,OWN,9,1,0,0,0,0,0,0,1,0,B,2700,10.59,0,0.03,0,4
12250,23,80000,OWN,7,1,0,0,0,0,0,0,1,0,B,9000,9.62,0,0.11,0,2
12668,24,84000,OWN,5,1,0,0,0,0,0,0,1,0,B,20000,11.83,0,0.24,0,3
12931,21,36184,OWN,2,1,0,0,0,0,0,0,1,0,B,12000,9.99,0,0.33,0,4
13225,25,35412,OWN,3,1,0,0,0,0,0,0,1,0,B,5000,,0,0.14,0,4
13326,26,35000,OWN,1,1,0,0,0,0,0,0,1,0,A,7500,7.9,0,0.21,0,3
13430,25,35000,OWN,9,1,0,0,0,0,0,0,1,0,C,4000,13.11,0,0.11,0,2
13432,22,91200,OWN,6,1,0,0,0,0,0,0,1,0,B,5000,11.48,0,0.05,0,2
13512,26,34656,OWN,2,1,0,0,0,0,0,0,1,0,A,5500,7.51,0,0.16,0,2
13662,24,95000,OWN,8,1,0,0,0,0,0,0,1,0,C,4800,13.43,0,0.05,0,3
13926,23,32000,OWN,4,1,0,0,0,0,0,0,1,0,C,7500,12.98,0,0.23,0,3
13930,25,98000,OWN,0,1,0,0,0,0,0,0,1,0,A,2000,7.37,0,0.02,0,2
14004,25,31200,OWN,9,1,0,0,0,0,0,0,1,0,A,15000,6.03,0,0.48,0,4
14010,23,100000,OWN,7,1,0,0,0,0,0,0,1,0,D,35000,16.77,0,0.35,0,4
14133,21,100000,OWN,5,1,0,0,0,0,0,0,1,0,A,5000,7.14,0,0.05,0,3
14161,26,30000,OWN,3,1,0,0,0,0,0,0,1,0,A,6000,7.9,0,0.2,0,2
14225,24,102000,OWN,5,1,0,0,0,0,0,0,1,0,A,23800,8.9,0,0.23,0,2
14295,25,30000,OWN,0,1,0,0,0,0,0,0,1,0,A,3425,6.17,0,0.11,0,2
14306,22,30000,OWN,5,1,0,0,0,0,0,0,1,0,B,3000,10.36,0,0.1,0,2
14307,26,30000,OWN,3,1,0,0,0,0,0,0,1,0,B,7000,9.99,0,0.23,0,2
14387,26,30000,OWN,3,1,0,0,0,0,0,0,1,0,B,12000,11.36,0,0.4,0,3
14391,23,30000,OWN,5,1,0,0,0,0,0,0,1,0,B,3000,12.18,0,0.1,0,2
14444,25,30000,OWN,1,1,0,0,0,0,0,0,1,0,A,3000,9.63,0,0.1,0,2
14554,25,110000,OWN,6,1,0,0,0,0,0,0,1,0,B,28000,9.91,0,0.25,0,2
14671,21,110400,OWN,0,1,0,0,0,0,0,0,1,0,A,12000,,0,0.11,0,3
14990,24,120000,OWN,8,1,0,0,0,0,0,0,1,0,D,15000,15.28,0,0.13,0,3
15086,22,24996,OWN,2,1,0,0,0,0,0,0,1,0,B,13000,8.88,0,0.52,0,4
15105,22,24960,OWN,,1,0,0,0,0,0,0,1,0,A,4525,7.51,0,0.18,0,4
15116,22,24600,OWN,1,1,0,0,0,0,0,0,1,0,B,4750,10,0,0.19,0,4
15158,25,125000,OWN,9,1,0,0,0,0,0,0,1,0,A,15000,7.9,0,0.12,0,3
15179,25,125000,OWN,9,1,0,0,0,0,0,0,1,0,B,25000,10.59,0,0.2,0,2
15221,22,24000,OWN,2,1,0,0,0,0,0,0,1,0,C,3000,13.61,0,0.13,0,2
15283,23,129600,OWN,7,1,0,0,0,0,0,0,1,0,A,13500,5.42,0,0.1,0,2
15428,22,21600,OWN,5,1,0,0,0,0,0,0,1,0,A,5000,7.9,0,0.23,0,3
15468,24,138000,OWN,8,1,0,0,0,0,0,0,1,0,A,16500,6.54,0,0.12,0,3
15525,24,141000,OWN,8,1,0,0,0,0,0,0,1,0,A,10000,7.49,0,0.07,0,2
15553,22,20000,OWN,7,1,0,0,0,0,0,0,1,0,B,3200,12.21,0,0.16,0,4
15563,24,145000,OWN,2,1,0,0,0,0,0,0,1,0,B,11500,11.14,0,0.08,0,4
15574,26,19500,OWN,0,1,0,0,0,0,0,0,1,0,A,5000,8,1,0.26,0,3
15585,21,19200,OWN,0,1,0,0,0,0,0,0,1,0,B,2400,9.91,0,0.13,0,2
15604,23,19200,OWN,,1,0,0,0,0,0,0,1,0,A,6000,6.54,1,0.31,0,2
15610,26,19200,OWN,7,1,0,0,0,0,0,0,1,0,A,4500,7.88,1,0.23,0,3
15623,22,19008,OWN,,1,0,0,0,0,0,0,1,0,A,12000,5.42,1,0.63,0,4
15678,26,152229,OWN,3,1,0,0,0,0,0,0,1,0,B,15000,11.36,0,0.1,0,2
15713,26,17500,OWN,10,1,0,0,0,0,0,0,1,0,A,5500,,1,0.31,0,2
15836,26,190000,OWN,10,1,0,0,0,0,0,0,1,0,B,25000,9.25,0,0.13,0,2
16115,24,39996,OWN,0,1,0,0,0,0,0,0,1,0,A,3000,7.37,0,0.08,0,2
16117,23,80196,OWN,2,1,0,0,0,0,0,0,1,0,B,30000,9.91,0,0.37,0,3
16133,23,149385,OWN,7,1,0,0,0,0,0,0,1,0,A,7000,8.94,0,0.05,0,2
16257,22,41000,OWN,0,1,0,0,0,0,0,0,1,0,A,1000,6.99,0,0.02,0,2
16272,24,70000,OWN,8,1,0,0,0,0,0,0,1,0,B,24250,12.18,0,0.35,0,2
16401,21,24000,OWN,2,1,0,0,0,0,0,0,1,0,B,7000,11.86,0,0.29,0,3
16437,24,27600,OWN,8,1,0,0,0,0,0,0,1,0,A,7000,7.9,0,0.25,0,2
16465,25,50000,OWN,9,1,0,0,0,0,0,0,1,0,E,9175,19.42,0,0.18,0,4
16511,22,70000,OWN,6,1,0,0,0,0,0,0,1,0,B,12000,12.53,0,0.17,0,4
16542,24,20856,OWN,,1,0,0,0,0,0,0,1,0,B,10000,10.59,0,0.48,0,3
16559,25,61000,OWN,2,1,0,0,0,0,0,0,1,0,C,15000,14.65,0,0.25,0,2
16633,25,22000,OWN,0,1,0,0,0,0,0,0,1,0,E,7500,,0,0.34,0,3
16842,26,88900,OWN,2,1,0,0,0,0,0,0,1,0,B,5000,11.83,0,0.06,0,4
17007,24,65000,OWN,8,1,0,0,0,0,0,0,1,0,A,9000,7.29,0,0.14,0,3
17016,22,36000,OWN,4,1,0,0,0,0,0,0,1,0,A,3250,7.75,0,0.09,0,2
17224,22,55000,OWN,,1,0,0,0,0,0,0,1,0,A,1275,6.91,0,0.02,0,4
17270,25,49000,OWN,6,1,0,0,0,0,0,0,1,0,C,3000,,0,0.06,0,4
17315,24,20000,OWN,2,1,0,0,0,0,0,0,1,0,A,3000,8.94,0,0.15,0,3
17322,23,39456,OWN,7,1,0,0,0,0,0,0,1,0,A,14000,7.29,0,0.35,0,3
17373,24,95000,OWN,4,1,0,0,0,0,0,0,1,0,C,10000,15.23,0,0.11,0,4
17385,23,60000,OWN,0,1,0,0,0,0,0,0,1,0,B,8000,12.53,0,0.13,0,3
17512,24,12000,OWN,4,1,0,0,0,0,0,0,1,0,B,2500,12.69,1,0.21,0,4
17838,29,10000,OWN,0,1,0,0,0,0,0,0,1,0,B,3250,11.12,1,0.33,0,9
17869,30,350000,OWN,3,1,0,0,0,0,0,0,1,0,A,32000,6.62,0,0.09,0,7
17965,29,225000,OWN,11,1,0,0,0,0,0,0,1,0,B,24250,,0,0.11,0,7
17971,29,220000,OWN,1,1,0,0,0,0,0,0,1,0,F,14725,19.41,0,0.07,0,6
17986,28,13500,OWN,0,1,0,0,0,0,0,0,1,0,A,6700,9.63,1,0.5,0,5
18103,28,15000,OWN,2,1,0,0,0,0,0,0,1,0,B,4375,12.42,1,0.29,0,9
18112,29,15000,OWN,5,1,0,0,0,0,0,0,1,0,A,5000,7.51,1,0.33,0,7
18223,32,17000,OWN,0,1,0,0,0,0,0,0,1,0,D,3200,14.84,1,0.19,0,7
18300,33,19200,OWN,2,1,0,0,0,0,0,0,1,0,B,6000,11.99,1,0.31,0,7
18410,27,21600,OWN,1,1,0,0,0,0,0,0,1,0,A,4200,7.49,0,0.19,0,6
18430,29,21996,OWN,7,1,0,0,0,0,0,0,1,0,A,8300,5.42,0,0.38,0,7
18446,29,22000,OWN,,1,0,0,0,0,0,0,1,0,B,2400,10.75,0,0.11,0,7
18463,35,22300,OWN,1,1,0,0,0,0,0,0,1,0,C,3775,15.27,0,0.17,0,6
18496,31,23000,OWN,13,1,0,0,0,0,0,0,1,0,A,4500,5.79,0,0.2,0,9
18501,34,23000,OWN,2,1,0,0,0,0,0,0,1,0,A,2500,,0,0.11,0,7
18534,27,24000,OWN,1,1,0,0,0,0,0,0,1,0,A,6000,8.9,0,0.25,0,10
18535,32,24000,OWN,2,1,0,0,0,0,0,0,1,0,D,5000,16.29,0,0.21,0,9
18564,28,24000,OWN,3,1,0,0,0,0,0,0,1,0,B,8000,10.37,0,0.33,0,5
18683,27,25000,OWN,4,1,0,0,0,0,0,0,1,0,A,4000,,0,0.16,0,9
18758,30,26000,OWN,4,1,0,0,0,0,0,0,1,0,B,1200,10.99,0,0.05,0,6
18762,35,26000,OWN,1,1,0,0,0,0,0,0,1,0,A,6000,9.63,0,0.23,0,6
18810,28,27000,OWN,7,1,0,0,0,0,0,0,1,0,B,2400,10.99,0,0.09,0,5
18856,34,27852,OWN,0,1,0,0,0,0,0,0,1,0,C,4200,12.84,0,0.15,0,8
18867,30,28000,OWN,5,1,0,0,0,0,0,0,1,0,B,6300,11.99,0,0.23,0,9
19102,30,30000,OWN,14,1,0,0,0,0,0,0,1,0,A,5000,7.14,0,0.17,0,7
19197,28,30422,OWN,12,1,0,0,0,0,0,0,1,0,A,5000,8.49,0,0.16,0,9
19503,27,34000,OWN,1,1,0,0,0,0,0,0,1,0,B,16750,10.59,0,0.49,0,6
19612,28,35000,OWN,2,1,0,0,0,0,0,0,1,0,D,13250,16.89,0,0.38,0,7
19859,33,36000,OWN,0,1,0,0,0,0,0,0,1,0,A,10000,7.74,0,0.28,0,7
20070,31,38000,OWN,1,1,0,0,0,0,0,0,1,0,D,13750,15.21,0,0.36,0,5
20439,27,40000,OWN,3,1,0,0,0,0,0,0,1,0,A,5000,8.59,0,0.13,0,7
20567,32,41400,OWN,,1,0,0,0,0,0,0,1,0,A,10500,6.62,0,0.25,0,9
20602,28,42000,OWN,4,1,0,0,0,0,0,0,1,0,C,8000,15.96,0,0.19,0,7
20691,27,42000,OWN,3,1,0,0,0,0,0,0,1,0,B,8500,10.38,0,0.2,0,7
20710,32,42000,OWN,0,1,0,0,0,0,0,0,1,0,B,10400,11.14,0,0.25,0,9
20831,29,43200,OWN,13,1,0,0,0,0,0,0,1,0,A,4625,5.42,0,0.11,0,6
20837,28,43200,OWN,5,1,0,0,0,0,0,0,1,0,B,12250,9.99,0,0.28,0,6
20884,27,44000,OWN,4,1,0,0,0,0,0,0,1,0,C,2000,13.35,0,0.05,0,5
21082,29,45000,OWN,13,1,0,0,0,0,0,0,1,0,A,10000,7.88,0,0.22,0,10
21121,27,45000,OWN,3,1,0,0,0,0,0,0,1,0,B,3500,11.14,0,0.08,0,8
21214,28,45678,OWN,12,1,0,0,0,0,0,0,1,0,D,8000,15.58,0,0.18,0,10
21248,30,46000,OWN,14,1,0,0,0,0,0,0,1,0,C,6000,12.68,0,0.13,0,6
21392,29,48000,OWN,1,1,0,0,0,0,0,0,1,0,E,15000,18.64,0,0.31,0,9
21450,29,48000,OWN,1,1,0,0,0,0,0,0,1,0,B,1850,10.74,0,0.04,0,7
21537,27,48000,OWN,10,1,0,0,0,0,0,0,1,0,A,6500,7.75,0,0.14,0,8
21586,29,49000,OWN,,1,0,0,0,0,0,0,1,0,A,4400,6.62,0,0.09,0,9
21600,30,49000,OWN,7,1,0,0,0,0,0,0,1,0,B,8500,12.18,0,0.17,0,8
21640,27,50000,OWN,5,1,0,0,0,0,0,0,1,0,A,5275,,0,0.11,0,5
21680,34,50000,OWN,2,1,0,0,0,0,0,0,1,0,B,12000,,0,0.24,0,9
21691,29,50000,OWN,3,1,0,0,0,0,0,0,1,0,C,6000,13.99,0,0.12,0,8
21693,27,50000,OWN,,1,0,0,0,0,0,0,1,0,B,5125,9.99,0,0.1,0,10
21850,33,50000,OWN,2,1,0,0,0,0,0,0,1,0,C,1200,14.26,0,0.02,0,6
21978,27,51000,OWN,11,1,0,0,0,0,0,0,1,0,A,12000,7.49,0,0.24,0,7
22008,27,51456,OWN,3,1,0,0,0,0,0,0,1,0,B,8000,10.62,0,0.16,0,7
22151,27,52680,OWN,11,1,0,0,0,0,0,0,1,0,D,8000,14.54,0,0.15,0,10
22357,27,54996,OWN,5,1,0,0,0,0,0,0,1,0,C,16400,13.98,0,0.3,0,9
22385,28,55000,OWN,13,1,0,0,0,0,0,0,1,0,A,18000,7.9,0,0.33,0,6
22477,31,55000,OWN,15,1,0,0,0,0,0,0,1,0,A,8000,7.51,0,0.15,0,8
22695,28,57000,OWN,7,1,0,0,0,0,0,0,1,0,B,3500,11.83,0,0.06,0,6
22770,31,58000,OWN,6,1,0,0,0,0,0,0,1,0,B,6200,10.65,0,0.11,0,6
22790,30,58000,OWN,7,1,0,0,0,0,0,0,1,0,A,6000,5.79,0,0.1,0,5
22848,32,58800,OWN,16,1,0,0,0,0,0,0,1,0,C,7000,13.99,0,0.12,0,7
22970,29,60000,OWN,1,1,0,0,0,0,0,0,1,0,B,10000,10.99,0,0.17,0,10
23066,29,60000,OWN,9,1,0,0,0,0,0,0,1,0,C,9000,12.23,0,0.15,0,10
23152,35,60000,OWN,1,1,0,0,0,0,0,0,1,0,D,5000,15.7,0,0.08,0,9
23186,35,60000,OWN,9,1,0,0,0,0,0,0,1,0,B,24000,12.53,0,0.4,0,9
23228,28,60000,OWN,0,1,0,0,0,0,0,0,1,0,C,16000,12.72,0,0.27,0,7
23449,33,62910,OWN,3,1,0,0,0,0,0,0,1,0,D,7075,17.58,0,0.11,0,8
23527,29,63996,OWN,8,1,0,0,0,0,0,0,1,0,C,12000,12.61,0,0.19,0,5
23762,34,65000,OWN,2,1,0,0,0,0,0,0,1,0,A,5600,8,0,0.09,0,6
23914,27,67068,OWN,11,1,0,0,0,0,0,0,1,0,A,5000,,0,0.07,0,10
23939,27,68000,OWN,11,1,0,0,0,0,0,0,1,0,A,20000,7.9,0,0.29,0,9
24001,27,68700,OWN,0,1,0,0,0,0,0,0,1,0,A,10000,6.92,0,0.15,0,6
24024,29,69000,OWN,11,1,0,0,0,0,0,0,1,0,B,6000,11.12,0,0.09,0,5
24159,28,70000,OWN,4,1,0,0,0,0,0,0,1,0,D,25000,15.57,0,0.36,0,9
24240,27,70000,OWN,0,1,0,0,0,0,0,0,1,0,C,15000,12.84,0,0.21,0,10
24536,32,74000,OWN,3,1,0,0,0,0,0,0,1,0,B,5000,10.62,0,0.07,0,10
24565,28,74600,OWN,12,1,0,0,0,0,0,0,1,0,C,9500,10.78,0,0.13,0,9
24765,33,75000,OWN,17,1,0,0,0,0,0,0,1,0,A,6000,7.68,0,0.08,0,7
24932,27,78000,OWN,2,1,0,0,0,0,0,0,1,0,A,15000,8.94,0,0.19,0,7
25008,28,79995,OWN,3,1,0,0,0,0,0,0,1,0,C,15000,,0,0.19,0,10
25011,35,40000,OWN,0,1,0,0,0,0,0,0,1,0,A,5000,6.92,0,0.13,0,5
25151,27,80000,OWN,2,1,0,0,0,0,0,0,1,0,B,9000,12.21,0,0.11,0,8
25157,30,80000,OWN,0,1,0,0,0,0,0,0,1,0,D,8000,15.05,0,0.1,0,5
25209,33,81000,OWN,4,1,0,0,0,0,0,0,1,0,A,12000,6.17,0,0.15,0,8
25365,29,84000,OWN,13,1,0,0,0,0,0,0,1,0,A,6000,5.42,0,0.07,0,5
25527,28,36400,OWN,3,1,0,0,0,0,0,0,1,0,B,7000,11.11,0,0.19,0,9
25533,31,85224,OWN,15,1,0,0,0,0,0,0,1,0,B,6000,10,0,0.07,0,9
25940,33,34500,OWN,0,1,0,0,0,0,0,0,1,0,B,10000,9.63,0,0.29,0,7
26026,27,33600,OWN,1,1,0,0,0,0,0,0,1,0,B,21250,8.88,0,0.63,0,6
26098,31,96000,OWN,3,1,0,0,0,0,0,0,1,0,B,10000,9.99,0,0.1,0,6
26105,28,96000,OWN,12,1,0,0,0,0,0,0,1,0,B,3000,9.63,0,0.03,0,7
26115,27,96000,OWN,9,1,0,0,0,0,0,0,1,0,D,5600,15.21,0,0.06,0,8
26123,27,32500,OWN,3,1,0,0,0,0,0,0,1,0,A,5000,6.62,0,0.15,0,8
26322,31,31000,OWN,0,1,0,0,0,0,0,0,1,0,A,12500,8.94,0,0.4,0,8
26498,29,30000,OWN,0,1,0,0,0,0,0,0,1,0,A,10000,6.17,0,0.33,0,5
26645,32,29000,OWN,0,1,0,0,0,0,0,0,1,0,A,2000,8.49,0,0.07,0,8
26782,33,112732,OWN,5,1,0,0,0,0,0,0,1,0,B,5000,12.69,0,0.04,0,5
26808,28,27504,OWN,4,1,0,0,0,0,0,0,1,0,B,2000,11.12,0,0.07,0,8
26971,29,120000,OWN,10,1,0,0,0,0,0,0,1,0,B,18000,11.49,0,0.15,0,10
27023,28,120000,OWN,1,1,0,0,0,0,0,0,1,0,D,3600,14.84,0,0.03,0,9
27112,28,123000,OWN,7,1,0,0,0,0,0,0,1,0,A,4000,8.59,0,0.03,0,5
27128,31,24000,OWN,14,1,0,0,0,0,0,0,1,0,D,2000,16.29,0,0.08,0,9
27129,29,24000,OWN,3,1,0,0,0,0,0,0,1,0,A,7200,7.51,0,0.3,0,6
27167,28,125000,OWN,4,1,0,0,0,0,0,0,1,0,A,10000,7.51,0,0.08,0,8
27177,30,24000,OWN,,1,0,0,0,0,0,0,1,0,A,6000,5.79,0,0.25,0,9
27183,27,125000,OWN,7,1,0,0,0,0,0,0,1,0,B,13200,11.14,0,0.11,0,8
27196,33,125000,OWN,17,1,0,0,0,0,0,0,1,0,A,3000,7.75,0,0.02,0,8
27354,33,135000,OWN,0,1,0,0,0,0,0,0,1,0,A,6275,6.91,0,0.05,0,7
27366,33,135000,OWN,0,1,0,0,0,0,0,0,1,0,B,17500,11.83,0,0.13,0,8
27428,33,20988,OWN,2,1,0,0,0,0,0,0,1,0,B,3600,11.71,0,0.17,0,5
27434,27,140000,OWN,8,1,0,0,0,0,0,0,1,0,D,28000,15.65,0,0.2,0,5
27533,27,19200,OWN,3,1,0,0,0,0,0,0,1,0,A,8000,8.9,1,0.42,0,8
27553,30,19200,OWN,,1,0,0,0,0,0,0,1,0,A,2100,7.14,0,0.11,0,5
27596,30,150000,OWN,14,1,0,0,0,0,0,0,1,0,B,24000,11.83,0,0.16,0,5
27597,33,150000,OWN,17,1,0,0,0,0,0,0,1,0,B,20000,11.48,0,0.13,0,7
27679,28,160000,OWN,12,1,0,0,0,0,0,0,1,0,B,23000,11.83,0,0.14,0,8
27892,31,8412,OWN,,1,0,0,0,0,0,0,1,0,A,2500,7.14,1,0.3,0,8
27991,29,100000,OWN,13,1,0,0,0,0,0,0,1,0,A,10000,6.92,0,0.1,0,8
28074,28,31000,OWN,0,1,0,0,0,0,0,0,1,0,A,1000,7.4,0,0.03,0,7
28082,27,45000,OWN,9,1,0,0,0,0,0,0,1,0,A,12000,6.03,0,0.27,0,5
