Sort Code,person_age,person_income,person_emp_length,home_ownership,mortgage_debt,rent,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30794,41,31000,0,0,0,1,HOMEIMPROVEMENT,D,9250,16.49,1,0.3,0,13
30802,41,33000,6,0,0,1,VENTURE,A,9400,8.9,0,0.28,0,16
30803,36,23004,0,0,0,1,PERSONAL,B,9450,10.37,1,0.41,0,13
30805,39,38604,9,0,0,1,MEDICAL,B,9500,10.62,0,0.25,0,11
30806,38,34000,8,0,0,1,MEDICAL,D,9500,14.46,1,0.28,0,15
30807,43,50000,5,0,0,1,HOMEIMPROVEMENT,B,9500,9.88,0,0.19,0,15
30809,37,58000,1,0,0,1,EDUCATION,B,9500,9.96,0,0.16,0,15
30810,36,60000,3,0,0,1,EDUCATION,A,9500,7.14,0,0.16,0,12
30812,36,55000,1,0,0,1,EDUCATION,D,9500,15.62,1,0.17,0,12
30814,47,65000,2,0,0,1,EDUCATION,B,9500,11.89,0,0.15,0,14
30815,44,70000,4,0,0,1,EDUCATION,C,9500,14.22,0,0.14,0,14
30816,41,28800,0,0,0,1,MEDICAL,C,9600,13.49,1,0.33,0,16
30817,40,32000,19,0,0,1,DEBTCONSOLIDATION,B,9600,9.88,0,0.3,0,14
30821,38,40000,0,0,0,1,PERSONAL,B,9600,11.11,0,0.24,0,11
30824,42,42000,11,0,0,1,VENTURE,C,9600,13.23,0,0.23,0,15
30829,37,54696,4,0,0,1,PERSONAL,B,9600,9.99,0,0.18,0,12
30832,44,55000,18,0,0,1,PERSONAL,B,9600,11.26,0,0.17,0,16
30833,36,62000,5,0,0,1,DEBTCONSOLIDATION,A,9600,9.32,0,0.15,0,11
30834,37,78000,0,0,0,1,MEDICAL,C,9600,12.99,0,0.12,0,16
30837,36,85000,4,0,0,1,PERSONAL,A,9600,7.51,0,0.11,0,15
30842,44,24300,0,0,0,1,VENTURE,D,9750,16.77,1,0.4,0,15
30844,37,19896,0,0,0,1,EDUCATION,E,10000,17.14,1,0.5,0,11
30846,42,22800,6,0,0,1,EDUCATION,B,10000,10.99,1,0.44,0,17
30849,36,24000,20,0,0,1,DEBTCONSOLIDATION,B,10000,11.86,1,0.42,0,15
30850,37,24000,5,0,0,1,DEBTCONSOLIDATION,B,10000,9.76,1,0.42,0,13
30852,37,25000,5,0,0,1,MEDICAL,D,10000,16.29,1,0.4,0,11
30853,42,25000,,0,0,1,MEDICAL,A,10000,6.99,1,0.4,0,17
30857,45,26000,17,0,0,1,MEDICAL,A,10000,8.49,1,0.38,0,13
30858,36,26000,1,0,0,1,PERSONAL,D,10000,15.31,1,0.38,0,14
30863,46,30000,15,0,0,1,DEBTCONSOLIDATION,C,10000,13.49,1,0.33,0,12
30866,37,30000,7,0,0,1,MEDICAL,B,10000,9.25,1,0.33,0,16
30869,38,30000,8,0,0,1,EDUCATION,A,10000,7.51,1,0.33,0,14
30873,38,30500,8,0,0,1,EDUCATION,C,10000,14.22,1,0.33,0,12
30875,36,31200,0,0,0,1,EDUCATION,A,10000,6.91,1,0.32,0,15
30877,40,31504,13,0,0,1,MEDICAL,E,10000,,1,0.32,0,13
30878,42,32000,5,0,0,1,PERSONAL,B,10000,11.71,1,0.31,0,11
30879,42,32000,5,0,0,1,VENTURE,B,10000,10.38,1,0.31,0,15
30880,37,32000,4,0,0,1,DEBTCONSOLIDATION,C,10000,13.79,1,0.31,0,15
30881,40,32400,1,0,0,1,DEBTCONSOLIDATION,B,10000,10,1,0.31,0,14
30882,37,33000,0,0,0,1,VENTURE,A,10000,5.99,0,0.3,0,11
30884,36,35000,1,0,0,1,VENTURE,B,10000,,0,0.29,0,15
30885,45,35000,13,0,0,1,DEBTCONSOLIDATION,A,10000,8.49,0,0.29,0,11
30886,38,29000,2,0,0,1,DEBTCONSOLIDATION,D,10000,,1,0.34,0,16
30889,41,36000,5,0,0,1,DEBTCONSOLIDATION,A,10000,6.03,0,0.28,0,15
30890,45,36000,0,0,0,1,MEDICAL,B,10000,11.11,0,0.28,0,11
30892,43,36000,1,0,0,1,MEDICAL,A,10000,8.94,0,0.28,0,11
30898,38,38000,3,0,0,1,DEBTCONSOLIDATION,A,10000,8.59,0,0.26,0,15
30899,50,39204,4,0,0,1,VENTURE,A,10000,5.99,0,0.26,0,12
30903,37,39870,8,0,0,1,MEDICAL,B,10000,10.65,0,0.25,0,14
30908,38,40000,15,0,0,1,PERSONAL,D,10000,16.29,0,0.25,0,12
30911,48,40000,3,0,0,1,MEDICAL,A,10000,,0,0.25,0,17
30914,47,41000,2,0,0,1,MEDICAL,C,10000,13.79,0,0.24,0,16
30918,37,43000,1,0,0,1,MEDICAL,A,10000,7.9,0,0.23,0,16
30923,37,44000,0,0,0,1,PERSONAL,A,10000,6.91,0,0.23,0,15
30924,36,45000,12,0,0,1,MEDICAL,D,10000,15.99,0,0.22,0,14
30929,49,45000,8,0,0,1,PERSONAL,C,10000,14.22,0,0.22,0,12
30933,39,60000,4,0,0,1,DEBTCONSOLIDATION,A,4300,7.49,0,0.07,0,17
30936,48,12000,4,0,0,1,MEDICAL,A,4200,,1,0.35,0,14
30938,39,45500,4,0,0,1,PERSONAL,D,10000,16.29,0,0.22,0,15
30942,42,40000,0,0,0,1,PERSONAL,D,10000,16,1,0.25,0,12
30943,36,46000,2,0,0,1,DEBTCONSOLIDATION,C,10000,12.53,0,0.22,0,14
30945,42,30000,0,0,0,1,DEBTCONSOLIDATION,A,4200,7.49,0,0.14,0,13
30950,42,42000,2,0,0,1,PERSONAL,C,4200,13.35,0,0.1,0,17
30952,37,48000,6,0,0,1,PERSONAL,B,4200,10.59,0,0.09,0,14
30954,42,50426,0,0,0,1,PERSONAL,A,4200,7.49,0,0.08,0,11
30955,41,55000,4,0,0,1,HOMEIMPROVEMENT,B,4200,12.69,0,0.08,0,16
30957,44,57000,1,0,0,1,MEDICAL,B,4200,,0,0.07,0,13
30962,36,12000,,0,0,1,MEDICAL,B,4000,10.62,1,0.33,0,11
30963,41,41435,,0,0,1,MEDICAL,E,10000,16.45,1,0.24,0,17
30965,41,47508,3,0,0,1,DEBTCONSOLIDATION,B,10000,10.74,0,0.21,0,16
30970,45,48000,2,0,0,1,DEBTCONSOLIDATION,B,10000,11.86,0,0.21,0,16
30971,39,48000,0,0,0,1,VENTURE,C,10000,13.22,0,0.21,0,16
30975,36,48450,2,0,0,1,DEBTCONSOLIDATION,C,10000,13.61,0,0.21,0,15
30979,37,49500,0,0,0,1,MEDICAL,A,10000,7.66,0,0.2,0,14
30983,38,50000,5,0,0,1,PERSONAL,C,10000,,0,0.2,0,13
30988,48,50000,18,0,0,1,HOMEIMPROVEMENT,A,10000,9.63,0,0.2,0,14
30994,37,51000,11,0,0,1,PERSONAL,B,10000,12.69,0,0.2,0,15
30999,37,52000,21,0,0,1,HOMEIMPROVEMENT,B,10000,11.71,0,0.19,0,14
31002,44,54000,0,0,0,1,DEBTCONSOLIDATION,C,10000,,0,0.19,0,11
31006,36,54996,4,0,0,1,MEDICAL,C,10000,13.47,0,0.18,0,13
31008,39,55000,3,0,0,1,VENTURE,B,10000,10.99,0,0.18,0,13
31012,39,56000,16,0,0,1,DEBTCONSOLIDATION,C,10000,13.06,0,0.18,0,11
31013,41,56448,5,0,0,1,VENTURE,B,10000,9.99,0,0.18,0,17
31015,37,58000,2,0,0,1,DEBTCONSOLIDATION,B,10000,,0,0.17,0,12
31018,37,60000,11,0,0,1,MEDICAL,A,10000,,0,0.17,0,12
31019,46,54000,8,0,0,1,PERSONAL,B,10000,11.71,1,0.19,0,15
31022,50,60000,13,0,0,1,VENTURE,C,10000,13.49,0,0.17,0,12
31024,37,60000,7,0,0,1,HOMEIMPROVEMENT,A,10000,7.51,0,0.17,0,11
31029,40,60000,3,0,0,1,HOMEIMPROVEMENT,D,10000,15.95,0,0.17,0,14
31035,46,60350,3,0,0,1,PERSONAL,A,10000,8.94,0,0.17,0,17
31036,44,61000,7,0,0,1,PERSONAL,C,10000,15.96,0,0.16,0,15
31043,42,62000,26,0,0,1,VENTURE,A,10000,8.49,0,0.16,0,14
31044,45,62200,6,0,0,1,DEBTCONSOLIDATION,B,10000,10.39,0,0.16,0,11
31046,46,63000,18,0,0,1,HOMEIMPROVEMENT,B,10000,10.51,0,0.16,0,11
31048,47,64200,1,0,0,1,EDUCATION,B,10000,,0,0.16,0,14
31049,36,64583,2,0,0,1,HOMEIMPROVEMENT,A,10000,,0,0.15,0,14
31051,44,59000,1,0,0,1,EDUCATION,D,10000,15.62,1,0.17,0,13
31053,37,65000,2,0,0,1,DEBTCONSOLIDATION,A,10000,5.42,0,0.15,0,14
31055,41,65000,3,0,0,1,EDUCATION,C,10000,,0,0.15,0,15
31057,36,66000,3,0,0,1,EDUCATION,A,10000,6.62,0,0.15,0,12
31061,44,67000,5,0,0,1,MEDICAL,C,10000,13.49,0,0.15,0,12
31065,44,62400,,0,0,1,HOMEIMPROVEMENT,E,10000,16.82,1,0.16,0,15
31066,49,69000,11,0,0,1,VENTURE,C,10000,13.48,0,0.14,0,16
31067,42,69228,3,0,0,1,HOMEIMPROVEMENT,A,10000,7.49,0,0.14,0,13
31071,41,70000,2,0,0,1,HOMEIMPROVEMENT,A,10000,7.88,0,0.14,0,13
31072,46,70000,0,0,0,1,MEDICAL,A,10000,8.59,0,0.14,0,14
31073,41,70800,25,0,0,1,VENTURE,B,10000,11.36,0,0.14,0,12
31074,41,71500,4,0,0,1,EDUCATION,A,10000,7.14,0,0.14,0,14
31076,36,72000,8,0,0,1,PERSONAL,B,10000,11.49,0,0.14,0,14
31078,36,72500,2,0,0,1,MEDICAL,A,10000,7.9,0,0.14,0,11
31081,36,75000,5,0,0,1,HOMEIMPROVEMENT,B,10000,11.99,0,0.13,0,12
31085,46,62047,4,0,0,1,MEDICAL,A,10000,9.63,1,0.14,0,13
31087,43,80000,5,0,0,1,HOMEIMPROVEMENT,B,10000,11.49,0,0.13,0,12
31090,36,80000,0,0,0,1,PERSONAL,C,10000,13.61,0,0.13,0,14
31101,37,85000,3,0,0,1,EDUCATION,C,10000,14.27,0,0.12,0,14
31104,38,85000,9,0,0,1,MEDICAL,B,10000,11.12,0,0.12,0,12
31105,39,85000,3,0,0,1,PERSONAL,A,10000,9.32,0,0.12,0,16
31106,38,85900,6,0,0,1,DEBTCONSOLIDATION,B,10000,12.53,0,0.12,0,13
31107,37,90000,21,0,0,1,VENTURE,A,10000,8.94,0,0.11,0,12
31111,36,92000,5,0,0,1,DEBTCONSOLIDATION,B,10000,11.71,0,0.11,0,16
31112,47,93000,1,0,0,1,PERSONAL,B,10000,,0,0.11,0,16
31117,41,95000,3,0,0,1,VENTURE,D,10000,16.49,0,0.11,0,16
31118,38,50400,5,0,0,1,DEBTCONSOLIDATION,B,10100,11.49,0,0.2,0,16
31121,37,42000,3,0,0,1,PERSONAL,C,10200,13.16,0,0.24,0,14
31122,48,55000,9,0,0,1,MEDICAL,C,10200,13.92,0,0.19,0,16
31124,48,83500,7,0,0,1,EDUCATION,A,10200,5.79,0,0.12,0,14
31127,36,132000,3,0,0,1,HOMEIMPROVEMENT,A,10200,7.51,0,0.08,0,13
31128,39,26000,11,0,0,1,DEBTCONSOLIDATION,A,11000,8.59,1,0.42,0,12
31132,39,60000,1,0,0,1,MEDICAL,B,11025,10.59,0,0.18,0,12
31133,38,35000,22,0,0,1,EDUCATION,A,11100,6.62,1,0.32,0,14
31139,36,62200,3,0,0,1,HOMEIMPROVEMENT,B,11200,10.59,0,0.18,0,16
31141,42,66000,9,0,0,1,DEBTCONSOLIDATION,A,11200,5.79,0,0.17,0,12
31143,45,68000,13,0,0,1,PERSONAL,C,11200,,0,0.16,0,17
31147,40,132000,18,0,0,1,DEBTCONSOLIDATION,C,11200,12.68,0,0.08,0,12
31148,50,150000,0,0,0,1,HOMEIMPROVEMENT,B,11200,11.14,0,0.07,0,11
31149,36,40000,2,0,0,1,EDUCATION,C,11250,14.27,0,0.28,0,12
31150,45,33600,8,0,0,1,VENTURE,D,11300,12.17,1,0.34,0,11
31156,41,33150,5,0,0,1,EDUCATION,C,11500,12.98,1,0.35,0,15
31158,37,39600,2,0,0,1,PERSONAL,C,11500,13.48,0,0.29,0,15
31161,39,55600,0,0,0,1,HOMEIMPROVEMENT,C,11500,13.22,0,0.21,0,11
31164,37,73000,4,0,0,1,DEBTCONSOLIDATION,B,11500,12.21,0,0.16,0,11
31171,43,55000,3,0,0,1,MEDICAL,B,11750,10.99,0,0.21,0,17
31173,48,20400,4,0,0,1,MEDICAL,A,12000,7.49,1,0.59,0,12
31176,47,27000,2,0,0,1,PERSONAL,D,12000,13.3,1,0.44,0,12
31179,37,30000,8,0,0,1,VENTURE,B,12000,12.42,1,0.4,0,15
31180,44,30000,2,0,0,1,DEBTCONSOLIDATION,B,12000,11.11,1,0.4,0,15
31182,44,30000,0,0,0,1,MEDICAL,B,12000,11.83,1,0.4,0,11
31187,37,32000,0,0,0,1,VENTURE,A,12000,7.49,1,0.38,0,15
31191,36,33600,3,0,0,1,EDUCATION,B,12000,11.36,1,0.36,0,13
31201,38,36500,3,0,0,1,EDUCATION,A,12000,7.51,1,0.33,0,11
31205,37,38200,0,0,0,1,VENTURE,A,12000,8.94,1,0.31,0,14
31206,37,38304,3,0,0,1,PERSONAL,A,12000,7.88,1,0.31,0,12
31212,39,39996,1,0,0,1,VENTURE,B,12000,10.74,0,0.3,0,16
31214,37,40000,0,0,0,1,MEDICAL,B,12000,9.91,0,0.3,0,16
31216,38,40000,19,0,0,1,VENTURE,B,12000,10.59,0,0.3,0,11
31221,37,42000,0,0,0,1,MEDICAL,A,12000,,0,0.29,0,13
31222,42,42000,0,0,0,1,PERSONAL,B,12000,10.37,0,0.29,0,11
31231,43,45000,0,0,0,1,MEDICAL,A,12000,6.91,0,0.27,0,12
31234,44,39000,2,0,0,1,MEDICAL,B,12000,11.14,1,0.31,0,15
31238,38,46000,1,0,0,1,MEDICAL,B,12000,9.91,0,0.26,0,16
31241,37,59448,6,0,0,1,DEBTCONSOLIDATION,A,12000,6.54,0,0.2,0,16
31249,37,24000,3,0,0,1,HOMEIMPROVEMENT,E,3000,19.03,1,0.13,0,11
31251,39,24000,0,0,0,1,HOMEIMPROVEMENT,D,3000,14.12,1,0.13,0,11
31252,38,24996,2,0,0,1,MEDICAL,B,3000,,1,0.12,0,13
31256,40,27599,6,0,0,1,VENTURE,B,3000,10.25,0,0.11,0,17
31258,45,28320,1,0,0,1,MEDICAL,B,3000,,0,0.11,0,11
31265,38,62000,3,0,0,1,DEBTCONSOLIDATION,B,12000,,0,0.19,0,16
31270,47,65000,9,0,0,1,EDUCATION,A,12000,5.42,0,0.18,0,17
31271,37,65000,4,0,0,1,PERSONAL,D,12000,16.49,0,0.18,0,17
31272,37,65000,7,0,0,1,EDUCATION,C,12000,13.98,0,0.18,0,15
31273,39,68640,2,0,0,1,MEDICAL,B,12000,9.33,0,0.17,0,16
31275,42,70000,6,0,0,1,MEDICAL,B,12000,,0,0.17,0,12
31282,36,72800,1,0,0,1,VENTURE,A,12000,7.66,0,0.16,0,12
31289,37,42000,3,0,0,1,VENTURE,A,3000,7.51,0,0.07,0,13
31294,43,75000,0,0,0,1,HOMEIMPROVEMENT,A,12000,7.9,0,0.16,0,16
31306,48,83000,2,0,0,1,VENTURE,B,12000,10.99,0,0.14,0,17
31312,36,84695,2,0,0,1,MEDICAL,A,12000,7.29,0,0.14,0,14
31316,39,85000,4,0,0,1,HOMEIMPROVEMENT,A,12000,6.03,0,0.14,0,12
31319,39,85000,7,0,0,1,EDUCATION,B,12000,10.74,0,0.14,0,13
31322,49,88000,11,0,0,1,VENTURE,A,12000,6.62,0,0.14,0,17
31326,37,90000,15,0,0,1,PERSONAL,A,12000,7.51,0,0.13,0,13
31328,49,90000,3,0,0,1,EDUCATION,B,12000,,0,0.13,0,16
31334,36,95000,2,0,0,1,PERSONAL,B,12000,10.99,0,0.13,0,11
31339,41,100000,3,0,0,1,PERSONAL,B,12000,10.74,0,0.12,0,14
31346,50,120000,0,0,0,1,MEDICAL,B,12000,9.62,0,0.1,0,12
31349,38,125000,0,0,0,1,EDUCATION,A,12000,7.66,0,0.1,0,14
31358,39,275000,12,0,0,1,PERSONAL,A,12000,8.49,0,0.04,0,14
31359,36,48000,8,0,0,1,PERSONAL,A,12150,5.79,0,0.25,0,14
31367,36,36000,20,0,0,1,VENTURE,C,12375,14.27,1,0.34,0,16
31368,36,41000,18,0,0,1,DEBTCONSOLIDATION,B,12400,10.65,0,0.3,0,14
31369,37,44196,0,0,0,1,MEDICAL,B,12400,11.26,0,0.28,0,14
31375,42,40000,10,0,0,1,VENTURE,C,2800,,0,0.07,0,12
31379,45,47000,4,0,0,1,MEDICAL,B,2800,9.62,0,0.06,0,11
31380,46,48956,0,0,0,1,MEDICAL,B,2800,10.59,0,0.06,0,13
31387,40,90000,1,0,0,1,EDUCATION,B,2800,11.11,0,0.03,0,13
31402,42,82500,3,0,0,1,DEBTCONSOLIDATION,A,2575,6.76,0,0.03,0,11
31416,39,182500,2,0,0,1,DEBTCONSOLIDATION,A,12500,5.42,0,0.07,0,14
31421,41,56004,4,0,0,1,EDUCATION,B,12800,11.48,0,0.23,0,15
31430,43,46000,2,0,0,1,MEDICAL,D,13000,15.7,1,0.28,0,13
31431,45,52680,0,0,0,1,MEDICAL,A,13000,6.92,0,0.25,0,15
31438,38,67000,6,0,0,1,HOMEIMPROVEMENT,D,13000,,0,0.19,0,17
31441,39,70000,5,0,0,1,EDUCATION,B,13000,11.99,0,0.19,0,17
31447,40,110000,6,0,0,1,HOMEIMPROVEMENT,B,13000,9.91,0,0.12,0,17
31449,37,130000,2,0,0,1,PERSONAL,B,13000,9.88,0,0.1,0,16
31455,40,45760,8,0,0,1,MEDICAL,B,13650,10.25,0,0.3,0,13
31456,45,66000,4,0,0,1,HOMEIMPROVEMENT,B,13650,12.42,0,0.21,0,11
31460,42,67300,4,0,0,1,HOMEIMPROVEMENT,C,13800,13.99,0,0.21,0,16
31466,37,45000,6,0,0,1,PERSONAL,B,14000,11.36,1,0.31,0,16
31472,39,52000,1,0,0,1,DEBTCONSOLIDATION,B,14000,11.71,0,0.27,0,12
31474,37,52000,0,0,0,1,VENTURE,C,14000,13.16,0,0.27,0,11
31481,38,55000,2,0,0,1,HOMEIMPROVEMENT,B,14000,11.48,0,0.25,0,16
31490,38,54000,2,0,0,1,MEDICAL,D,14000,,1,0.26,0,17
31491,48,62000,10,0,0,1,EDUCATION,B,14000,12.69,0,0.23,0,12
31492,41,62004,5,0,0,1,HOMEIMPROVEMENT,A,14000,8.9,0,0.23,0,17
31494,41,62500,4,0,0,1,EDUCATION,B,14000,10.25,0,0.22,0,16
31498,38,59000,5,0,0,1,VENTURE,C,14000,13.8,1,0.24,0,14
31500,46,70000,0,0,0,1,HOMEIMPROVEMENT,B,14000,11.26,0,0.2,0,16
31503,42,75000,12,0,0,1,HOMEIMPROVEMENT,A,14000,6.03,0,0.19,0,14
31505,40,82000,2,0,0,1,MEDICAL,B,14000,10.37,0,0.17,0,13
31506,37,73000,21,0,0,1,DEBTCONSOLIDATION,D,14000,16.02,1,0.19,0,17
31511,37,101644,13,0,0,1,VENTURE,B,14000,,0,0.14,0,13
31512,37,105000,6,0,0,1,DEBTCONSOLIDATION,A,14000,6.03,0,0.13,0,11
31515,45,125004,7,0,0,1,EDUCATION,C,14000,12.61,0,0.11,0,12
31516,36,126251,16,0,0,1,HOMEIMPROVEMENT,A,14000,7.66,0,0.11,0,17
31517,36,130000,3,0,0,1,DEBTCONSOLIDATION,B,14000,10.37,0,0.11,0,14
31518,45,123000,2,0,0,1,EDUCATION,F,14000,,1,0.11,0,17
31521,50,150000,3,0,0,1,DEBTCONSOLIDATION,A,14000,6.91,0,0.09,0,12
31522,41,180000,16,0,0,1,DEBTCONSOLIDATION,A,14000,6.03,0,0.08,0,15
31527,47,119000,5,0,0,1,PERSONAL,A,14250,7.66,0,0.12,0,16
31531,49,74880,6,0,0,1,MEDICAL,A,14300,7.51,0,0.19,0,16
31537,45,48000,5,0,0,1,PERSONAL,A,14400,8.49,0,0.3,0,15
31540,37,60000,4,0,0,1,MEDICAL,B,14400,10.62,0,0.24,0,15
31543,39,75000,0,0,0,1,EDUCATION,B,14400,12.53,0,0.19,0,11
31545,38,85000,1,0,0,1,VENTURE,B,14400,11.99,0,0.17,0,14
31548,39,96500,4,0,0,1,DEBTCONSOLIDATION,D,14400,15.2,1,0.15,0,11
31552,42,42000,6,0,0,1,EDUCATION,D,14500,15.57,1,0.35,0,14
31554,37,80004,7,0,0,1,MEDICAL,B,14500,11.26,0,0.18,0,14
31558,41,46152,10,0,0,1,PERSONAL,B,14525,11.11,1,0.31,0,16
31560,46,80409,2,0,0,1,EDUCATION,A,14550,8.94,0,0.18,0,11
31576,40,35416,15,0,0,1,MEDICAL,A,2000,6.91,0,0.06,0,14
31583,36,39996,0,0,0,1,VENTURE,B,2000,11.49,0,0.05,0,11
31587,38,42000,3,0,0,1,PERSONAL,B,2000,10.38,0,0.05,0,17
31590,36,42000,2,0,0,1,VENTURE,B,2000,11.14,0,0.05,0,11
31599,40,50000,3,0,0,1,PERSONAL,B,2000,11.49,0,0.04,0,17
31604,37,30000,6,0,0,1,PERSONAL,D,15000,,1,0.5,0,12
31621,39,44531,0,0,0,1,DEBTCONSOLIDATION,B,15000,12.53,1,0.34,0,13
31623,49,45000,2,0,0,1,DEBTCONSOLIDATION,C,15000,13.49,1,0.33,0,12
31625,46,39000,2,0,0,1,DEBTCONSOLIDATION,B,15000,10.99,1,0.38,0,12
31629,37,39000,5,0,0,1,PERSONAL,B,15000,10.96,1,0.38,0,12
31641,37,39996,2,0,0,1,MEDICAL,A,1800,9.63,0,0.05,0,13
31647,43,47840,27,0,0,1,PERSONAL,B,15000,12.42,1,0.31,0,12
31650,36,48000,8,0,0,1,MEDICAL,C,15000,13.98,1,0.31,0,15
31653,41,43439,,0,0,1,MEDICAL,C,15000,12.73,1,0.35,0,15
31657,36,50000,4,0,0,1,HOMEIMPROVEMENT,A,15000,8.9,0,0.3,0,14
31687,36,53550,1,0,0,1,MEDICAL,B,1600,12.21,1,0.03,0,16
31689,39,11820,,0,0,1,MEDICAL,B,1500,11.11,0,0.13,0,11
31694,41,17000,0,0,0,1,PERSONAL,C,1500,15.23,1,0.09,0,13
31695,46,17496,6,0,0,1,HOMEIMPROVEMENT,B,1500,11.14,1,0.09,0,13
31706,40,22800,0,0,0,1,MEDICAL,A,1500,7.29,0,0.07,0,16
31712,40,54000,4,0,0,1,PERSONAL,C,15000,14.26,0,0.28,0,12
31716,50,56000,2,0,0,1,HOMEIMPROVEMENT,C,15000,13.47,0,0.27,0,15
31727,37,60000,,0,0,1,DEBTCONSOLIDATION,B,15000,12.42,0,0.25,0,15
31730,46,60000,10,0,0,1,MEDICAL,C,15000,13.49,0,0.25,0,17
31732,46,60000,9,0,0,1,VENTURE,D,15000,16.32,0,0.25,0,13
31733,36,60000,2,0,0,1,VENTURE,B,15000,,0,0.25,0,16
31734,36,60000,0,0,0,1,HOMEIMPROVEMENT,C,15000,13.57,0,0.25,0,12
31742,36,65000,7,0,0,1,MEDICAL,B,15000,10.59,0,0.23,0,17
31745,36,65000,7,0,0,1,MEDICAL,C,15000,13.72,0,0.23,0,11
31751,36,62962,2,0,0,1,EDUCATION,B,15000,11.71,1,0.24,0,13
31759,38,71000,14,0,0,1,MEDICAL,B,15000,8.88,0,0.21,0,15
31765,38,72900,3,0,0,1,PERSONAL,C,15000,12.68,0,0.21,0,12
31769,37,74000,7,0,0,1,PERSONAL,B,15000,11.71,0,0.2,0,11
31773,37,74784,8,0,0,1,HOMEIMPROVEMENT,E,15000,14.5,0,0.2,0,15
31774,50,69000,8,0,0,1,DEBTCONSOLIDATION,D,15000,,1,0.22,0,17
31775,40,75000,6,0,0,1,EDUCATION,A,15000,7.29,0,0.2,0,11
31791,39,69000,0,0,0,1,PERSONAL,D,15000,14.42,1,0.22,0,12
31803,36,81996,4,0,0,1,PERSONAL,D,15000,14.09,0,0.18,0,16
31824,37,92500,1,0,0,1,EDUCATION,A,15000,7.49,0,0.16,0,14
31836,40,36100,9,0,0,1,VENTURE,B,15250,12.53,1,0.42,0,16
31845,36,42000,7,0,0,1,PERSONAL,B,15600,,1,0.37,0,14
31846,37,53000,3,0,0,1,MEDICAL,C,15600,,0,0.29,0,15
31847,36,69000,0,0,0,1,MEDICAL,B,15600,10.99,0,0.23,0,16
31851,44,45000,0,0,0,1,VENTURE,B,15775,10.99,1,0.35,0,12
31852,40,56472,4,0,0,1,EDUCATION,B,15775,10.59,0,0.28,0,14
31856,36,75996,6,0,0,1,MEDICAL,A,16000,8.94,0,0.21,0,12
31860,46,82000,2,0,0,1,EDUCATION,B,16000,10.99,0,0.2,0,16
31861,41,88712,2,0,0,1,VENTURE,B,16000,10.95,0,0.18,0,15
31872,38,100000,2,0,0,1,HOMEIMPROVEMENT,A,16000,,0,0.16,0,11
31883,36,120000,2,0,0,1,HOMEIMPROVEMENT,C,16000,13.06,0,0.13,0,16
31889,42,300000,26,0,0,1,MEDICAL,A,16000,9.63,0,0.05,0,15
31891,43,69996,18,0,0,1,MEDICAL,A,19200,,0,0.27,0,11
31897,45,89000,5,0,0,1,PERSONAL,B,19200,,0,0.22,0,12
31902,40,33600,8,0,0,1,EDUCATION,E,19275,14.5,1,0.57,0,11
31909,45,54000,1,0,0,1,DEBTCONSOLIDATION,B,19425,11.99,1,0.36,0,17
31918,38,37440,14,0,0,1,VENTURE,C,19750,13.92,1,0.53,0,16
31921,42,39000,4,0,0,1,HOMEIMPROVEMENT,B,19750,10.65,1,0.51,0,14
31926,36,45000,0,0,0,1,MEDICAL,C,19750,13.35,1,0.44,0,14
31929,37,7200,0,0,0,1,VENTURE,B,1000,11.14,0,0.14,0,13
31936,43,46000,3,0,0,1,EDUCATION,B,5000,10.38,1,0.11,0,15
31938,37,25000,6,0,0,1,EDUCATION,B,7500,10.99,0,0.3,0,15
31941,38,37500,0,0,0,1,EDUCATION,A,1375,6.91,0,0.04,0,15
31942,37,74784,8,0,0,1,HOMEIMPROVEMENT,E,15000,14.5,0,0.2,0,11
31943,40,35820,0,0,0,1,PERSONAL,B,3275,8.88,0,0.09,0,13
31947,44,88000,8,0,0,1,EDUCATION,B,8000,10.38,0,0.09,0,11
31948,40,38000,4,0,0,1,DEBTCONSOLIDATION,D,7000,15.99,1,0.18,0,16
31952,36,20004,1,0,0,1,EDUCATION,B,4375,10.74,0,0.22,0,11
31955,40,15864,,0,0,1,DEBTCONSOLIDATION,B,2375,11.11,0,0.15,0,12
31963,47,65000,1,0,0,1,MEDICAL,C,3100,13.49,0,0.05,0,16
31965,37,60000,0,0,0,1,EDUCATION,C,3000,12.53,0,0.05,0,15
31969,37,60000,21,0,0,1,VENTURE,B,16000,,0,0.27,0,15
31970,43,97500,6,0,0,1,PERSONAL,B,24000,10.99,0,0.25,0,16
31975,39,12000,,0,0,1,DEBTCONSOLIDATION,B,2000,10.65,1,0.17,0,16
31981,36,50000,6,0,0,1,VENTURE,C,7200,13.98,0,0.14,0,17
31983,48,41500,3,0,0,1,MEDICAL,A,5000,7.29,0,0.12,0,14
31985,36,33600,3,0,0,1,EDUCATION,B,12000,11.36,1,0.36,0,16
31987,38,42000,0,0,0,1,PERSONAL,B,4600,,0,0.11,0,17
31988,37,79900,0,0,0,1,MEDICAL,C,25000,13.11,1,0.27,0,16
31989,37,108000,0,0,0,1,VENTURE,E,20000,16.32,1,0.19,0,13
31990,36,62000,3,0,0,1,HOMEIMPROVEMENT,B,8000,11.12,0,0.13,0,12
